date,time,price,target_base_price,entry_price,since_entry_change_pct,predicted_trend,trend_code,confidence,next_change_pct,actual_trend,correct,year
2025-12-14,2025-12-14 05:00,90201.5,90201.5,114048.93,-20.91,中性,1,29.95,-0.0,平,True,2025
2025-12-14,2025-12-14 06:00,90199.06,90199.06,114048.93,-20.91,中性,1,30.07,-0.06,平,True,2025
2025-12-14,2025-12-14 07:00,90145.26,90145.26,114048.93,-20.96,中性,1,30.15,0.11,涨,False,2025
2025-12-14,2025-12-14 08:00,90245.6,90245.6,114048.93,-20.87,中性,1,30.07,-0.15,跌,False,2025
2025-12-14,2025-12-14 09:00,90108.28,90108.28,114048.93,-20.99,中性,1,29.81,-0.1,平,True,2025
2025-12-14,2025-12-14 10:00,90020.06,90020.06,114048.93,-21.07,中性,1,29.4,-0.18,跌,False,2025
2025-12-14,2025-12-14 11:00,89853.69,89853.69,114048.93,-21.21,中性,1,28.83,-0.55,跌,False,2025
2025-12-14,2025-12-14 12:00,89360.0,89360.0,114048.93,-21.65,中性,1,28.11,0.08,平,True,2025
2025-12-14,2025-12-14 13:00,89431.65,89431.65,114048.93,-21.58,中性,1,27.47,0.06,平,True,2025
2025-12-14,2025-12-14 14:00,89489.5,89489.5,114048.93,-21.53,中性,1,27.27,-0.42,跌,False,2025
2025-12-14,2025-12-14 15:00,89118.04,89118.04,114048.93,-21.86,中性,1,27.29,-0.11,跌,False,2025
2025-12-14,2025-12-14 16:00,89022.91,89022.91,114048.93,-21.94,中性,1,27.28,-0.21,跌,False,2025
2025-12-14,2025-12-14 17:00,88836.98,88836.98,114048.93,-22.11,中性,1,27.31,-0.03,平,True,2025
2025-12-14,2025-12-14 18:00,88810.67,88810.67,114048.93,-22.13,中性,1,27.4,0.21,涨,False,2025
2025-12-14,2025-12-14 19:00,88997.28,88997.28,114048.93,-21.97,中性,1,27.62,-0.4,跌,False,2025
2025-12-14,2025-12-14 20:00,88644.88,88644.88,114048.93,-22.27,中性,1,27.91,-0.1,平,True,2025
2025-12-14,2025-12-14 21:00,88558.97,88558.97,114048.93,-22.35,中性,1,28.29,-0.13,跌,False,2025
2025-12-14,2025-12-14 22:00,88443.85,88443.85,114048.93,-22.45,中性,1,28.8,-0.03,平,True,2025
2025-12-14,2025-12-14 23:00,88415.29,88415.29,114048.93,-22.48,中性,1,29.39,-0.27,跌,False,2025
2025-12-15,2025-12-15 00:00,88172.17,88172.17,114048.93,-22.69,中性,1,29.74,0.33,涨,False,2025
2025-12-15,2025-12-15 01:00,88465.9,88465.9,114048.93,-22.43,中性,1,30.08,0.88,涨,False,2025
2025-12-15,2025-12-15 02:00,89242.32,89242.32,114048.93,-21.75,中性,1,30.15,0.09,平,True,2025
2025-12-15,2025-12-15 03:00,89321.85,89321.85,114048.93,-21.68,中性,1,30.19,-0.04,平,True,2025
2025-12-15,2025-12-15 04:00,89282.6,89282.6,114048.93,-21.72,中性,1,30.11,0.43,涨,False,2025
2025-12-15,2025-12-15 05:00,89667.64,89667.64,114048.93,-21.38,中性,1,30.06,-0.06,平,True,2025
2025-12-15,2025-12-15 06:00,89615.24,89615.24,114048.93,-21.42,中性,1,30.04,0.13,涨,False,2025
2025-12-15,2025-12-15 07:00,89735.88,89735.88,114048.93,-21.32,中性,1,30.05,0.02,平,True,2025
2025-12-15,2025-12-15 08:00,89753.42,89753.42,114048.93,-21.3,中性,1,30.07,0.02,平,True,2025
2025-12-15,2025-12-15 09:00,89770.01,89770.01,114048.93,-21.29,中性,1,30.04,0.11,涨,False,2025
2025-12-15,2025-12-15 10:00,89865.12,89865.12,114048.93,-21.2,中性,1,29.97,-0.01,平,True,2025
2025-12-15,2025-12-15 11:00,89858.95,89858.95,114048.93,-21.21,中性,1,29.82,-0.24,跌,False,2025
2025-12-15,2025-12-15 12:00,89641.28,89641.28,114048.93,-21.4,中性,1,29.52,0.06,平,True,2025
2025-12-15,2025-12-15 13:00,89695.75,89695.75,114048.93,-21.35,中性,1,29.28,-0.29,跌,False,2025
2025-12-15,2025-12-15 14:00,89432.0,89432.0,114048.93,-21.58,中性,1,28.88,-1.55,跌,False,2025
2025-12-15,2025-12-15 15:00,88050.01,88050.01,114048.93,-22.8,中性,1,27.15,-1.15,跌,False,2025
2025-12-15,2025-12-15 16:00,87033.22,87033.22,114048.93,-23.69,中性,1,24.74,-0.73,跌,False,2025
2025-12-15,2025-12-15 17:00,86400.01,86400.01,114048.93,-24.24,中性,1,22.52,-0.74,跌,False,2025
2025-12-15,2025-12-15 18:00,85762.87,85762.87,114048.93,-24.8,中性,1,20.77,0.49,涨,False,2025
2025-12-15,2025-12-15 19:00,86185.39,86185.39,114048.93,-24.43,中性,1,19.73,-0.04,平,True,2025
2025-12-15,2025-12-15 20:00,86149.96,86149.96,114048.93,-24.46,中性,1,19.27,-0.42,跌,False,2025
2025-12-15,2025-12-15 21:00,85787.04,85787.04,114048.93,-24.78,中性,1,19.2,0.53,涨,False,2025
2025-12-15,2025-12-15 22:00,86243.78,86243.78,114048.93,-24.38,中性,1,19.6,0.02,平,True,2025
2025-12-15,2025-12-15 23:00,86259.31,86259.31,114048.93,-24.37,中性,1,20.28,0.2,涨,False,2025
2025-12-16,2025-12-16 00:00,86432.08,86432.08,114048.93,-24.21,中性,1,21.17,-0.66,跌,False,2025
2025-12-16,2025-12-16 01:00,85865.48,85865.48,114048.93,-24.71,中性,1,21.83,0.03,平,True,2025
2025-12-16,2025-12-16 02:00,85891.02,85891.02,114048.93,-24.69,中性,1,22.64,0.06,平,True,2025
2025-12-16,2025-12-16 03:00,85944.01,85944.01,114048.93,-24.64,中性,1,23.58,-0.08,平,True,2025
2025-12-16,2025-12-16 04:00,85875.92,85875.92,114048.93,-24.7,中性,1,24.48,-0.04,平,True,2025
2025-12-16,2025-12-16 05:00,85838.51,85838.51,114048.93,-24.74,中性,1,25.36,0.22,涨,False,2025
2025-12-16,2025-12-16 06:00,86028.11,86028.11,114048.93,-24.57,中性,1,26.44,0.56,涨,False,2025
2025-12-16,2025-12-16 07:00,86508.0,86508.0,114048.93,-24.15,中性,1,27.14,-0.56,跌,False,2025
2025-12-16,2025-12-16 08:00,86021.51,86021.51,114048.93,-24.57,中性,1,27.58,0.3,涨,False,2025
2025-12-16,2025-12-16 09:00,86281.18,86281.18,114048.93,-24.35,中性,1,27.94,0.08,平,True,2025
2025-12-16,2025-12-16 10:00,86350.0,86350.0,114048.93,-24.29,中性,1,28.25,0.73,涨,False,2025
2025-12-16,2025-12-16 11:00,86980.01,86980.01,114048.93,-23.73,中性,1,28.26,0.32,涨,False,2025
2025-12-16,2025-12-16 12:00,87261.45,87261.45,114048.93,-23.49,中性,1,28.05,-0.06,平,True,2025
2025-12-16,2025-12-16 13:00,87212.98,87212.98,114048.93,-23.53,中性,1,27.7,-0.88,跌,False,2025
2025-12-16,2025-12-16 14:00,86443.02,86443.02,114048.93,-24.21,中性,1,26.65,0.99,涨,False,2025
2025-12-16,2025-12-16 15:00,87297.99,87297.99,114048.93,-23.46,中性,1,25.25,0.78,涨,False,2025
2025-12-16,2025-12-16 16:00,87977.43,87977.43,114048.93,-22.86,中性,1,23.9,-0.44,跌,False,2025
2025-12-16,2025-12-16 17:00,87588.26,87588.26,114048.93,-23.2,中性,1,22.86,-0.52,跌,False,2025
2025-12-16,2025-12-16 18:00,87131.99,87131.99,114048.93,-23.6,中性,1,21.85,0.75,涨,False,2025
2025-12-16,2025-12-16 19:00,87781.35,87781.35,114048.93,-23.03,中性,1,20.99,-0.22,跌,False,2025
2025-12-16,2025-12-16 20:00,87585.77,87585.77,114048.93,-23.2,中性,1,20.06,-0.01,平,True,2025
2025-12-16,2025-12-16 21:00,87573.23,87573.23,114048.93,-23.21,中性,1,19.34,0.22,涨,False,2025
2025-12-16,2025-12-16 22:00,87768.59,87768.59,114048.93,-23.04,中性,1,18.81,0.02,平,True,2025
2025-12-16,2025-12-16 23:00,87783.34,87783.34,114048.93,-23.03,中性,1,18.4,0.09,平,True,2025
2025-12-17,2025-12-17 00:00,87863.42,87863.42,114048.93,-22.96,中性,1,18.12,-0.37,跌,False,2025
2025-12-17,2025-12-17 01:00,87537.21,87537.21,114048.93,-23.25,中性,1,17.84,0.02,平,True,2025
2025-12-17,2025-12-17 02:00,87552.3,87552.3,114048.93,-23.23,中性,1,17.67,-0.08,平,True,2025
2025-12-17,2025-12-17 03:00,87483.04,87483.04,114048.93,-23.29,中性,1,17.56,-0.31,跌,False,2025
2025-12-17,2025-12-17 04:00,87213.59,87213.59,114048.93,-23.53,中性,1,17.51,-0.53,跌,False,2025
2025-12-17,2025-12-17 05:00,86752.26,86752.26,114048.93,-23.93,中性,1,17.48,-0.15,跌,False,2025
2025-12-17,2025-12-17 06:00,86626.39,86626.39,114048.93,-24.04,中性,1,17.58,0.17,涨,False,2025
2025-12-17,2025-12-17 07:00,86777.98,86777.98,114048.93,-23.91,中性,1,17.98,0.31,涨,False,2025
2025-12-17,2025-12-17 08:00,87045.59,87045.59,114048.93,-23.68,中性,1,18.57,-0.75,跌,False,2025
2025-12-17,2025-12-17 09:00,86395.66,86395.66,114048.93,-24.25,中性,1,19.05,0.03,平,True,2025
2025-12-17,2025-12-17 10:00,86417.46,86417.46,114048.93,-24.23,中性,1,19.78,0.24,涨,False,2025
2025-12-17,2025-12-17 11:00,86624.49,86624.49,114048.93,-24.05,中性,1,20.76,0.41,涨,False,2025
2025-12-17,2025-12-17 12:00,86983.26,86983.26,114048.93,-23.73,中性,1,21.97,0.05,平,True,2025
2025-12-17,2025-12-17 13:00,87029.55,87029.55,114048.93,-23.69,中性,1,23.45,0.69,涨,False,2025
2025-12-17,2025-12-17 14:00,87631.37,87631.37,114048.93,-23.16,中性,1,24.78,2.33,涨,False,2025
2025-12-17,2025-12-17 15:00,89675.85,89675.85,114048.93,-21.37,中性,1,25.04,-2.72,跌,False,2025
2025-12-17,2025-12-17 16:00,87233.44,87233.44,114048.93,-23.51,中性,1,24.69,-0.28,跌,False,2025
2025-12-17,2025-12-17 17:00,86986.51,86986.51,114048.93,-23.73,中性,1,24.3,-0.64,跌,False,2025
2025-12-17,2025-12-17 18:00,86427.12,86427.12,114048.93,-24.22,中性,1,23.88,-0.69,跌,False,2025
2025-12-17,2025-12-17 19:00,85829.22,85829.22,114048.93,-24.74,中性,1,23.08,0.22,涨,False,2025
2025-12-17,2025-12-17 20:00,86018.53,86018.53,114048.93,-24.58,中性,1,22.42,-0.15,跌,False,2025
2025-12-17,2025-12-17 21:00,85891.18,85891.18,114048.93,-24.69,中性,1,21.87,0.11,涨,False,2025
2025-12-17,2025-12-17 22:00,85982.88,85982.88,114048.93,-24.61,中性,1,21.6,0.41,涨,False,2025
2025-12-17,2025-12-17 23:00,86339.09,86339.09,114048.93,-24.3,中性,1,21.59,-0.11,跌,False,2025
2025-12-18,2025-12-18 00:00,86243.22,86243.22,114048.93,-24.38,中性,1,21.75,-0.01,平,True,2025
2025-12-18,2025-12-18 01:00,86230.74,86230.74,114048.93,-24.39,中性,1,22.05,-0.13,跌,False,2025
2025-12-18,2025-12-18 02:00,86119.21,86119.21,114048.93,-24.49,中性,1,22.36,0.67,涨,False,2025
2025-12-18,2025-12-18 03:00,86699.64,86699.64,114048.93,-23.98,中性,1,22.74,-0.09,平,True,2025
2025-12-18,2025-12-18 04:00,86618.34,86618.34,114048.93,-24.05,中性,1,23.19,0.17,涨,False,2025
2025-12-18,2025-12-18 05:00,86765.43,86765.43,114048.93,-23.92,中性,1,23.78,-0.37,跌,False,2025
2025-12-18,2025-12-18 06:00,86440.9,86440.9,114048.93,-24.21,中性,1,24.38,0.24,涨,False,2025
2025-12-18,2025-12-18 07:00,86645.93,86645.93,114048.93,-24.03,中性,1,25.14,0.22,涨,False,2025
2025-12-18,2025-12-18 08:00,86833.84,86833.84,114048.93,-23.86,中性,1,26.17,0.17,涨,False,2025
2025-12-18,2025-12-18 09:00,86978.98,86978.98,114048.93,-23.74,中性,1,27.16,0.35,涨,False,2025
2025-12-18,2025-12-18 10:00,87280.95,87280.95,114048.93,-23.47,中性,1,28.11,0.07,平,True,2025
2025-12-18,2025-12-18 11:00,87341.95,87341.95,114048.93,-23.42,中性,1,29.06,-0.05,平,True,2025
2025-12-18,2025-12-18 12:00,87300.74,87300.74,114048.93,-23.45,中性,1,29.58,-0.05,平,True,2025
2025-12-18,2025-12-18 13:00,87259.99,87259.99,114048.93,-23.49,中性,1,29.61,1.82,涨,False,2025
2025-12-18,2025-12-18 14:00,88851.7,88851.7,114048.93,-22.09,中性,1,28.44,-0.57,跌,False,2025
2025-12-18,2025-12-18 15:00,88345.2,88345.2,114048.93,-22.54,中性,1,27.25,0.19,涨,False,2025
2025-12-18,2025-12-18 16:00,88513.44,88513.44,114048.93,-22.39,中性,1,26.27,-0.56,跌,False,2025
2025-12-18,2025-12-18 17:00,88014.0,88014.0,114048.93,-22.83,中性,1,25.34,-1.74,跌,False,2025
2025-12-18,2025-12-18 18:00,86483.56,86483.56,114048.93,-24.17,中性,1,23.77,-0.59,跌,False,2025
2025-12-18,2025-12-18 19:00,85970.0,85970.0,114048.93,-24.62,中性,1,22.5,-1.73,跌,False,2025
2025-12-18,2025-12-18 20:00,84483.79,84483.79,114048.93,-25.92,中性,1,20.75,0.12,涨,False,2025
2025-12-18,2025-12-18 21:00,84582.65,84582.65,114048.93,-25.84,中性,1,19.42,1.24,涨,False,2025
2025-12-18,2025-12-18 22:00,85630.95,85630.95,114048.93,-24.92,中性,1,18.77,-0.06,平,True,2025
2025-12-18,2025-12-18 23:00,85582.88,85582.88,114048.93,-24.96,中性,1,18.52,-0.08,平,True,2025
2025-12-19,2025-12-19 00:00,85516.41,85516.41,114048.93,-25.02,中性,1,18.62,0.1,涨,False,2025
2025-12-19,2025-12-19 01:00,85604.88,85604.88,114048.93,-24.94,中性,1,18.98,-0.33,跌,False,2025
2025-12-19,2025-12-19 02:00,85320.43,85320.43,114048.93,-25.19,中性,1,19.4,0.38,涨,False,2025
2025-12-19,2025-12-19 03:00,85643.44,85643.44,114048.93,-24.91,中性,1,19.93,1.46,涨,False,2025
2025-12-19,2025-12-19 04:00,86891.39,86891.39,114048.93,-23.81,中性,1,20.31,0.24,涨,False,2025
2025-12-19,2025-12-19 05:00,87103.34,87103.34,114048.93,-23.63,中性,1,20.51,0.04,平,True,2025
2025-12-19,2025-12-19 06:00,87139.95,87139.95,114048.93,-23.59,中性,1,20.64,0.39,涨,False,2025
2025-12-19,2025-12-19 07:00,87483.41,87483.41,114048.93,-23.29,中性,1,20.75,0.54,涨,False,2025
2025-12-19,2025-12-19 08:00,87953.4,87953.4,114048.93,-22.88,中性,1,20.8,0.17,涨,False,2025
2025-12-19,2025-12-19 09:00,88102.78,88102.78,114048.93,-22.75,中性,1,20.92,0.0,平,True,2025
2025-12-19,2025-12-19 10:00,88105.03,88105.03,114048.93,-22.75,中性,1,21.1,0.18,涨,False,2025
2025-12-19,2025-12-19 11:00,88267.09,88267.09,114048.93,-22.61,中性,1,21.25,-0.08,平,True,2025
2025-12-19,2025-12-19 12:00,88198.7,88198.7,114048.93,-22.67,中性,1,21.37,-0.39,跌,False,2025
2025-12-19,2025-12-19 13:00,87855.92,87855.92,114048.93,-22.97,中性,1,21.42,0.16,涨,False,2025
2025-12-19,2025-12-19 14:00,87997.14,87997.14,114048.93,-22.84,中性,1,21.42,0.21,涨,False,2025
2025-12-19,2025-12-19 15:00,88180.01,88180.01,114048.93,-22.68,中性,1,21.23,-0.26,跌,False,2025
2025-12-19,2025-12-19 16:00,87951.87,87951.87,114048.93,-22.88,中性,1,20.73,0.04,平,True,2025
2025-12-19,2025-12-19 17:00,87983.25,87983.25,114048.93,-22.85,中性,1,20.18,-1.18,跌,False,2025
2025-12-19,2025-12-19 18:00,86943.25,86943.25,114048.93,-23.77,中性,1,19.17,0.24,涨,False,2025
2025-12-19,2025-12-19 19:00,87155.44,87155.44,114048.93,-23.58,中性,1,18.65,0.79,涨,False,2025
2025-12-19,2025-12-19 20:00,87845.92,87845.92,114048.93,-22.98,中性,1,18.35,0.29,涨,False,2025
2025-12-19,2025-12-19 21:00,88099.6,88099.6,114048.93,-22.75,中性,1,18.23,-0.3,跌,False,2025
2025-12-19,2025-12-19 22:00,87839.4,87839.4,114048.93,-22.98,中性,1,18.22,0.58,涨,False,2025
2025-12-19,2025-12-19 23:00,88344.78,88344.78,114048.93,-22.54,中性,1,18.32,-0.24,跌,False,2025
2025-12-20,2025-12-20 00:00,88136.94,88136.94,114048.93,-22.72,中性,1,18.49,-0.15,跌,False,2025
2025-12-20,2025-12-20 01:00,88005.63,88005.63,114048.93,-22.84,中性,1,18.7,0.08,平,True,2025
2025-12-20,2025-12-20 02:00,88075.89,88075.89,114048.93,-22.77,中性,1,18.98,0.15,涨,False,2025
2025-12-20,2025-12-20 03:00,88204.04,88204.04,114048.93,-22.66,中性,1,19.39,0.01,平,True,2025
2025-12-20,2025-12-20 04:00,88214.98,88214.98,114048.93,-22.65,中性,1,19.87,0.09,平,True,2025
2025-12-20,2025-12-20 05:00,88295.37,88295.37,114048.93,-22.58,中性,1,20.39,-0.0,平,True,2025
2025-12-20,2025-12-20 06:00,88295.31,88295.31,114048.93,-22.58,中性,1,20.96,0.01,平,True,2025
2025-12-20,2025-12-20 07:00,88305.81,88305.81,114048.93,-22.57,中性,1,21.69,-0.03,平,True,2025
2025-12-20,2025-12-20 08:00,88275.41,88275.41,114048.93,-22.6,中性,1,22.66,-0.02,平,True,2025
2025-12-20,2025-12-20 09:00,88257.21,88257.21,114048.93,-22.61,中性,1,23.86,-0.04,平,True,2025
2025-12-20,2025-12-20 10:00,88224.0,88224.0,114048.93,-22.64,中性,1,25.26,-0.07,平,True,2025
2025-12-20,2025-12-20 11:00,88163.99,88163.99,114048.93,-22.7,中性,1,26.45,0.13,涨,False,2025
2025-12-20,2025-12-20 12:00,88277.66,88277.66,114048.93,-22.6,中性,1,27.53,-0.02,平,True,2025
2025-12-20,2025-12-20 13:00,88256.08,88256.08,114048.93,-22.62,中性,1,29.85,0.02,平,True,2025
2025-12-20,2025-12-20 14:00,88270.39,88270.39,114048.93,-22.6,中性,1,31.48,-0.01,平,True,2025
2025-12-20,2025-12-20 15:00,88260.88,88260.88,114048.93,-22.61,中性,1,32.42,-0.09,平,True,2025
2025-12-20,2025-12-20 16:00,88178.71,88178.71,114048.93,-22.68,中性,1,33.03,-0.03,平,True,2025
2025-12-20,2025-12-20 17:00,88149.72,88149.72,114048.93,-22.71,中性,1,33.27,0.04,平,True,2025
2025-12-20,2025-12-20 18:00,88181.8,88181.8,114048.93,-22.68,中性,1,33.35,0.15,涨,False,2025
2025-12-20,2025-12-20 19:00,88313.21,88313.21,114048.93,-22.57,中性,1,33.31,-0.09,平,True,2025
2025-12-20,2025-12-20 20:00,88232.92,88232.92,114048.93,-22.64,中性,1,33.3,0.04,平,True,2025
2025-12-20,2025-12-20 21:00,88271.6,88271.6,114048.93,-22.6,中性,1,33.37,-0.07,平,True,2025
2025-12-20,2025-12-20 22:00,88208.73,88208.73,114048.93,-22.66,中性,1,33.33,0.08,平,True,2025
2025-12-20,2025-12-20 23:00,88279.35,88279.35,114048.93,-22.6,中性,1,33.24,0.09,平,True,2025
2025-12-21,2025-12-21 00:00,88360.9,88360.9,114048.93,-22.52,中性,1,33.18,0.03,平,True,2025
2025-12-21,2025-12-21 01:00,88387.92,88387.92,114048.93,-22.5,中性,1,33.07,-0.43,跌,False,2025
2025-12-21,2025-12-21 02:00,88011.83,88011.83,114048.93,-22.83,中性,1,32.54,-0.08,平,True,2025
2025-12-21,2025-12-21 03:00,87943.76,87943.76,114048.93,-22.89,中性,1,31.71,0.14,涨,False,2025
2025-12-21,2025-12-21 04:00,88070.64,88070.64,114048.93,-22.78,中性,1,30.84,-0.01,平,True,2025
2025-12-21,2025-12-21 05:00,88065.83,88065.83,114048.93,-22.78,中性,1,30.08,0.08,平,True,2025
2025-12-21,2025-12-21 06:00,88138.95,88138.95,114048.93,-22.72,中性,1,29.5,-0.05,平,True,2025
2025-12-21,2025-12-21 07:00,88090.72,88090.72,114048.93,-22.76,中性,1,29.05,0.1,平,True,2025
2025-12-21,2025-12-21 08:00,88174.79,88174.79,114048.93,-22.69,中性,1,28.79,0.41,涨,False,2025
2025-12-21,2025-12-21 09:00,88537.87,88537.87,114048.93,-22.37,中性,1,28.49,0.4,涨,False,2025
2025-12-21,2025-12-21 10:00,88892.82,88892.82,114048.93,-22.06,中性,1,28.13,-0.25,跌,False,2025
2025-12-21,2025-12-21 11:00,88669.78,88669.78,114048.93,-22.25,中性,1,27.84,-0.08,平,True,2025
2025-12-21,2025-12-21 12:00,88601.57,88601.57,114048.93,-22.31,中性,1,27.54,0.04,平,True,2025
2025-12-21,2025-12-21 13:00,88638.01,88638.01,114048.93,-22.28,中性,1,27.17,-1.09,跌,False,2025
2025-12-21,2025-12-21 14:00,87670.1,87670.1,114048.93,-23.13,中性,1,26.91,0.45,涨,False,2025
2025-12-21,2025-12-21 15:00,88065.18,88065.18,114048.93,-22.78,中性,1,26.7,0.0,平,True,2025
2025-12-21,2025-12-21 16:00,88067.95,88067.95,114048.93,-22.78,中性,1,26.55,0.33,涨,False,2025
2025-12-21,2025-12-21 17:00,88359.18,88359.18,114048.93,-22.53,中性,1,26.51,-0.04,平,True,2025
2025-12-21,2025-12-21 18:00,88324.14,88324.14,114048.93,-22.56,中性,1,26.5,0.14,涨,False,2025
2025-12-21,2025-12-21 19:00,88445.09,88445.09,114048.93,-22.45,中性,1,26.53,0.04,平,True,2025
2025-12-21,2025-12-21 20:00,88484.01,88484.01,114048.93,-22.42,中性,1,26.61,-0.29,跌,False,2025
2025-12-21,2025-12-21 21:00,88230.96,88230.96,114048.93,-22.64,中性,1,26.71,-0.08,平,True,2025
2025-12-21,2025-12-21 22:00,88162.86,88162.86,114048.93,-22.7,中性,1,26.82,0.36,涨,False,2025
2025-12-21,2025-12-21 23:00,88483.63,88483.63,114048.93,-22.42,中性,1,26.9,0.2,涨,False,2025
2025-12-22,2025-12-22 00:00,88658.86,88658.86,114048.93,-22.26,中性,1,26.95,-0.04,平,True,2025
2025-12-22,2025-12-22 01:00,88622.4,88622.4,114048.93,-22.29,中性,1,26.89,0.0,平,True,2025
2025-12-22,2025-12-22 02:00,88626.31,88626.31,114048.93,-22.29,中性,1,26.76,-0.19,跌,False,2025
2025-12-22,2025-12-22 03:00,88458.27,88458.27,114048.93,-22.44,中性,1,26.56,0.36,涨,False,2025
2025-12-22,2025-12-22 04:00,88774.12,88774.12,114048.93,-22.16,中性,1,26.37,0.15,涨,False,2025
2025-12-22,2025-12-22 05:00,88904.99,88904.99,114048.93,-22.05,中性,1,26.22,-0.08,平,True,2025
2025-12-22,2025-12-22 06:00,88831.34,88831.34,114048.93,-22.11,中性,1,26.1,0.09,平,True,2025
2025-12-22,2025-12-22 07:00,88909.26,88909.26,114048.93,-22.04,中性,1,26.0,0.29,涨,False,2025
2025-12-22,2025-12-22 08:00,89170.1,89170.1,114048.93,-21.81,中性,1,25.93,0.18,涨,False,2025
2025-12-22,2025-12-22 09:00,89334.2,89334.2,114048.93,-21.67,中性,1,25.81,0.55,涨,False,2025
2025-12-22,2025-12-22 10:00,89829.6,89829.6,114048.93,-21.24,中性,1,25.67,-0.06,平,True,2025
2025-12-22,2025-12-22 11:00,89778.94,89778.94,114048.93,-21.28,中性,1,25.54,0.19,涨,False,2025
2025-12-22,2025-12-22 12:00,89945.43,89945.43,114048.93,-21.13,中性,1,25.39,0.29,涨,False,2025
2025-12-22,2025-12-22 13:00,90208.48,90208.48,114048.93,-20.9,中性,1,25.21,-0.33,跌,False,2025
2025-12-22,2025-12-22 14:00,89912.37,89912.37,114048.93,-21.16,中性,1,25.05,0.24,涨,False,2025
2025-12-22,2025-12-22 15:00,90126.43,90126.43,114048.93,-20.98,中性,1,24.95,-0.44,跌,False,2025
2025-12-22,2025-12-22 16:00,89726.92,89726.92,114048.93,-21.33,中性,1,24.81,-0.2,跌,False,2025
2025-12-22,2025-12-22 17:00,89550.0,89550.0,114048.93,-21.48,中性,1,24.71,-0.27,跌,False,2025
2025-12-22,2025-12-22 18:00,89308.92,89308.92,114048.93,-21.69,中性,1,24.51,-0.18,跌,False,2025
2025-12-22,2025-12-22 19:00,89150.04,89150.04,114048.93,-21.83,中性,1,24.36,-1.23,跌,False,2025
2025-12-22,2025-12-22 20:00,88052.43,88052.43,114048.93,-22.79,中性,1,24.16,0.34,涨,False,2025
2025-12-22,2025-12-22 21:00,88351.03,88351.03,114048.93,-22.53,中性,1,24.14,-0.09,平,True,2025
2025-12-22,2025-12-22 22:00,88275.06,88275.06,114048.93,-22.6,中性,1,24.06,0.44,涨,False,2025
2025-12-22,2025-12-22 23:00,88660.07,88660.07,114048.93,-22.26,中性,1,24.0,-0.04,平,True,2025
2025-12-23,2025-12-23 00:00,88620.79,88620.79,114048.93,-22.3,中性,1,24.28,0.17,涨,False,2025
2025-12-23,2025-12-23 01:00,88770.47,88770.47,114048.93,-22.16,中性,1,24.86,-0.29,跌,False,2025
2025-12-23,2025-12-23 02:00,88513.71,88513.71,114048.93,-22.39,中性,1,25.35,-0.35,跌,False,2025
2025-12-23,2025-12-23 03:00,88206.8,88206.8,114048.93,-22.66,中性,1,25.73,-0.04,平,True,2025
2025-12-23,2025-12-23 04:00,88170.0,88170.0,114048.93,-22.69,中性,1,26.18,-0.27,跌,False,2025
2025-12-23,2025-12-23 05:00,87930.99,87930.99,114048.93,-22.9,中性,1,26.66,-0.19,跌,False,2025
2025-12-23,2025-12-23 06:00,87765.01,87765.01,114048.93,-23.05,中性,1,27.13,-0.42,跌,False,2025
2025-12-23,2025-12-23 07:00,87400.01,87400.01,114048.93,-23.37,中性,1,27.5,0.2,涨,False,2025
2025-12-23,2025-12-23 08:00,87574.79,87574.79,114048.93,-23.21,中性,1,27.91,-0.11,跌,False,2025
2025-12-23,2025-12-23 09:00,87477.15,87477.15,114048.93,-23.3,中性,1,28.32,0.06,平,True,2025
2025-12-23,2025-12-23 10:00,87531.85,87531.85,114048.93,-23.25,中性,1,28.72,0.1,平,True,2025
2025-12-23,2025-12-23 11:00,87615.93,87615.93,114048.93,-23.18,中性,1,29.14,0.27,涨,False,2025
2025-12-23,2025-12-23 12:00,87856.65,87856.65,114048.93,-22.97,中性,1,30.48,-0.08,平,True,2025
2025-12-23,2025-12-23 13:00,87789.18,87789.18,114048.93,-23.02,中性,1,31.82,-0.2,跌,False,2025
2025-12-23,2025-12-23 14:00,87616.67,87616.67,114048.93,-23.18,中性,1,32.79,-0.85,跌,False,2025
2025-12-23,2025-12-23 15:00,86874.0,86874.0,114048.93,-23.83,中性,1,32.53,0.66,涨,False,2025
2025-12-23,2025-12-23 16:00,87443.45,87443.45,114048.93,-23.33,中性,1,31.85,0.64,涨,False,2025
2025-12-23,2025-12-23 17:00,88003.63,88003.63,114048.93,-22.84,中性,1,31.02,-0.94,跌,False,2025
2025-12-23,2025-12-23 18:00,87180.01,87180.01,114048.93,-23.56,中性,1,29.53,0.91,涨,False,2025
2025-12-23,2025-12-23 19:00,87975.01,87975.01,114048.93,-22.86,中性,1,28.83,-0.25,跌,False,2025
2025-12-23,2025-12-23 20:00,87752.87,87752.87,114048.93,-23.06,中性,1,28.5,-0.07,平,True,2025
2025-12-23,2025-12-23 21:00,87691.5,87691.5,114048.93,-23.11,中性,1,28.17,0.04,平,True,2025
2025-12-23,2025-12-23 22:00,87722.89,87722.89,114048.93,-23.08,中性,1,27.89,-0.37,跌,False,2025
2025-12-23,2025-12-23 23:00,87399.45,87399.45,114048.93,-23.37,中性,1,27.54,0.1,平,True,2025
